StudentID,IPK_4,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,PlacementStatus
8438,3,1,3,1,84,4.6,No,No,NotPlaced
8439,2.72,1,1,0,69,3.9,No,No,NotPlaced
8440,3.04,1,2,0,70,4.2,No,No,NotPlaced
8441,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8442,2.6,1,1,0,68,4,No,Yes,NotPlaced
8443,2.96,2,2,0,65,3.9,No,No,NotPlaced
8444,2.64,1,3,3,65,4.2,Yes,Yes,Placed
8445,2.6,1,2,0,78,4.5,No,No,NotPlaced
8446,3.24,1,3,2,80,4.5,Yes,No,Placed
8447,2.64,2,1,0,74,4.3,No,Yes,NotPlaced
8448,3.2,2,3,2,90,4.7,Yes,Yes,NotPlaced
8449,2.64,1,1,0,69,3.9,No,Yes,NotPlaced
8450,3.36,2,3,3,89,4.6,Yes,Yes,Placed
8451,3,1,1,0,74,4.7,No,No,NotPlaced
8452,2.96,0,1,0,68,4.1,No,Yes,NotPlaced
8453,3.28,2,3,2,90,4.8,Yes,No,Placed
8454,3.04,1,1,0,74,4.5,No,Yes,NotPlaced
8455,3.32,0,2,0,85,4.2,No,No,NotPlaced
8456,2.96,1,3,2,76,3.7,Yes,Yes,NotPlaced
8457,3.04,1,1,0,77,3.7,No,Yes,Placed
8458,2.92,1,2,1,83,3.2,No,Yes,NotPlaced
8459,3.32,1,3,3,88,4,No,Yes,Placed
8460,2.96,2,0,0,69,4.4,Yes,No,NotPlaced
8461,3.28,1,3,2,85,4.6,Yes,Yes,Placed
8462,3.4,1,3,2,90,4.8,Yes,Yes,Placed
8463,3.28,1,3,0,88,4.2,Yes,Yes,Placed
8464,2.6,2,3,1,76,4.3,Yes,No,NotPlaced
8465,2.84,0,1,0,73,4.1,No,Yes,NotPlaced
8466,3.04,0,1,1,65,4.1,No,No,NotPlaced
8467,3.36,2,3,2,90,4.8,Yes,No,Placed
8468,3.4,1,3,2,85,4.6,Yes,Yes,Placed
8469,2.64,0,1,0,68,4.8,No,No,Placed
8470,3.16,1,1,0,90,4.5,Yes,Yes,Placed
8471,3.04,1,2,1,88,4.2,Yes,Yes,Placed
8472,3.36,1,3,2,90,4.2,Yes,Yes,Placed
8473,2.6,1,1,0,77,4.3,No,No,NotPlaced
8474,2.92,0,3,0,72,4.4,No,No,NotPlaced
8475,3.32,1,3,2,88,4.8,Yes,Yes,Placed
8476,2.6,1,1,0,83,4.6,No,Yes,NotPlaced
8477,3.04,1,1,1,63,3.8,No,No,NotPlaced
8478,2.88,0,2,0,82,4.8,No,Yes,NotPlaced
8479,3.32,2,2,2,87,4.7,Yes,Yes,Placed
8480,3.04,1,2,0,70,3.7,Yes,Yes,Placed
8481,3.28,1,3,2,90,4.6,Yes,Yes,Placed
8482,2.6,1,1,0,89,3.7,No,Yes,NotPlaced
8483,3.28,2,3,2,90,4.5,Yes,Yes,Placed
8484,3.28,0,3,2,81,4.6,Yes,Yes,NotPlaced
8485,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8486,3.12,1,3,1,82,4.8,Yes,Yes,Placed
8487,2.96,1,1,0,60,4.3,Yes,Yes,Placed
8488,2.92,1,2,1,80,4.3,Yes,Yes,Placed
8489,3.12,1,1,0,73,4.6,No,Yes,NotPlaced
8490,3.04,0,3,1,70,4.1,Yes,No,NotPlaced
8491,2.6,1,1,0,65,3.6,No,No,NotPlaced
8492,3.4,2,2,2,87,4.8,Yes,Yes,Placed
8493,3.32,1,1,0,88,4.1,No,No,NotPlaced
8494,2.6,0,3,0,66,3.5,No,No,NotPlaced
8495,3.4,2,3,0,87,4.6,Yes,Yes,Placed
8496,3.28,2,2,2,87,4.8,Yes,Yes,Placed
8497,3.28,2,3,2,90,4.6,Yes,Yes,Placed
8498,3.32,1,2,2,76,4,Yes,Yes,NotPlaced
8499,2.96,2,2,1,82,4.6,Yes,Yes,NotPlaced
8500,3.12,0,1,1,90,4.2,Yes,Yes,Placed
8501,2.68,1,1,0,74,3.7,No,Yes,NotPlaced
8502,3.24,2,2,1,79,4.5,Yes,Yes,NotPlaced
8503,3,1,1,0,78,3.8,No,No,NotPlaced
8504,2.6,1,2,0,77,4,No,No,NotPlaced
8505,3.32,2,2,2,73,3.9,Yes,Yes,NotPlaced
8506,2.6,1,3,2,87,4.7,Yes,Yes,Placed
8507,3.08,0,1,1,67,3.4,No,No,NotPlaced
8508,2.6,0,3,1,82,4.6,No,No,NotPlaced
8509,2.92,1,1,0,80,3.6,Yes,Yes,Placed
8510,3.36,1,3,0,75,4.6,Yes,Yes,NotPlaced
8511,3.16,2,3,2,88,4.6,Yes,Yes,Placed
8512,2.72,1,3,1,86,4.8,Yes,Yes,NotPlaced
8513,3,1,2,2,68,4,Yes,Yes,Placed
8514,2.96,1,1,1,69,3.9,No,No,NotPlaced
8515,3.08,0,1,0,89,4.2,No,No,NotPlaced
8516,3.08,0,1,0,81,3.8,Yes,Yes,NotPlaced
8517,2.96,2,3,2,80,4.8,Yes,Yes,NotPlaced
8518,3.08,1,2,0,75,4.4,No,No,NotPlaced
8519,3,1,1,1,74,4.5,Yes,Yes,NotPlaced
8520,2.6,1,1,0,73,4.1,No,Yes,NotPlaced
8521,3.28,2,3,2,90,4.8,Yes,Yes,Placed
8522,2.96,1,1,3,70,4.5,No,Yes,NotPlaced
8523,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8524,3,1,1,1,81,4,No,Yes,NotPlaced
8525,3.16,2,2,0,77,4.4,No,Yes,Placed
8526,3.16,1,2,2,83,4.8,Yes,Yes,Placed
8527,3.28,2,3,2,88,4.5,Yes,No,Placed
8528,3.04,1,3,2,90,4,Yes,Yes,NotPlaced
8529,2.6,1,1,0,82,4.6,Yes,Yes,NotPlaced
8530,2.6,1,1,1,72,3.8,No,Yes,NotPlaced
8531,3.2,0,1,2,89,4.7,Yes,Yes,Placed
8532,3,0,2,0,80,3.8,Yes,Yes,NotPlaced
8533,3.04,1,2,1,83,4.8,Yes,Yes,NotPlaced
8534,2.6,1,1,1,66,3.7,No,Yes,NotPlaced
8535,3.32,2,2,1,87,4.5,Yes,Yes,NotPlaced
8536,2.6,1,1,1,66,3.8,Yes,Yes,NotPlaced
8537,3.28,1,2,0,88,4.8,Yes,Yes,Placed
8538,3.04,1,1,3,76,3.8,No,Yes,NotPlaced
8539,3.08,1,2,0,81,4.8,No,No,NotPlaced
8540,3.32,1,3,2,87,4.7,Yes,Yes,Placed
8541,2.84,1,3,1,74,4.3,No,Yes,Placed
8542,3.12,1,3,2,90,4.8,Yes,Yes,NotPlaced
8543,2.96,1,2,1,90,4.4,Yes,Yes,NotPlaced
8544,2.64,1,1,0,74,3.8,No,Yes,Placed
8545,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8546,2.6,2,3,2,84,4.5,Yes,No,NotPlaced
8547,3.24,1,2,0,79,4.3,No,Yes,NotPlaced
8548,2.96,0,2,2,80,4.8,No,Yes,Placed
8549,3.44,2,3,2,89,4.7,Yes,Yes,Placed
8550,3.08,2,3,2,82,4.8,Yes,Yes,NotPlaced
8551,2.76,1,1,0,78,4.3,Yes,Yes,NotPlaced
8552,2.76,1,2,0,69,4,No,Yes,NotPlaced
8553,3.08,2,2,0,80,3.8,Yes,Yes,NotPlaced
8554,3.24,0,3,2,90,4.8,Yes,Yes,Placed
8555,3.44,2,3,2,90,4.8,No,Yes,Placed
8556,2.96,1,2,1,71,4.7,No,Yes,NotPlaced
8557,3,1,1,1,76,4,No,Yes,NotPlaced
8558,3.04,1,3,1,85,4.4,No,Yes,NotPlaced
8559,3.16,0,2,0,80,4.2,No,Yes,NotPlaced
8560,3.08,1,2,1,72,4.5,No,Yes,NotPlaced
8561,2.64,1,1,0,72,3.2,No,Yes,NotPlaced
8562,3.04,1,2,2,86,4.3,Yes,Yes,NotPlaced
8563,3.16,1,1,1,75,4.5,Yes,Yes,NotPlaced
8564,3.28,2,2,0,74,4.1,No,No,NotPlaced
8565,2.92,0,1,0,76,4,No,No,NotPlaced
8566,3.36,1,3,0,86,3.6,Yes,Yes,Placed
8567,3.2,2,3,2,89,4.5,Yes,Yes,Placed
8568,3.2,1,3,2,90,4.8,Yes,Yes,Placed
8569,3.16,1,2,0,68,3.6,No,Yes,NotPlaced
8570,2.92,1,1,2,71,4,No,Yes,NotPlaced
8571,3.08,1,3,1,83,4.8,Yes,Yes,Placed
8572,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8573,3.48,0,3,2,90,4.8,Yes,Yes,Placed
8574,2.68,1,1,1,75,3.7,No,No,NotPlaced
8575,3.32,1,2,0,73,4.8,Yes,Yes,NotPlaced
8576,3.28,1,3,2,73,4.5,Yes,Yes,Placed
8577,3.36,2,3,2,90,4.7,Yes,Yes,Placed
8578,2.6,1,2,1,72,4.5,No,No,NotPlaced
8579,3.08,1,1,2,70,3.9,Yes,No,NotPlaced
8580,2.72,2,3,0,80,4.4,No,Yes,Placed
8581,3.4,0,1,0,71,4,Yes,No,NotPlaced
8582,3.24,1,2,2,90,4,No,Yes,NotPlaced
8583,3.12,2,1,2,90,4.8,Yes,Yes,Placed
8584,3.12,0,1,0,74,3.3,No,No,NotPlaced
8585,3.52,2,3,2,90,4.8,Yes,Yes,Placed
8586,3.28,2,3,2,88,4.8,Yes,Yes,Placed
8587,3.24,1,3,0,74,4,Yes,Yes,Placed
8588,3.24,1,2,0,89,4.7,Yes,Yes,Placed
8589,3,1,1,3,78,4.5,No,No,NotPlaced
8590,3.24,2,1,2,78,4.7,Yes,Yes,Placed
8591,2.88,1,2,0,60,4.6,No,No,NotPlaced
8592,3.12,0,3,1,90,3.8,No,Yes,NotPlaced
8593,2.6,2,3,2,80,4.8,Yes,Yes,NotPlaced
8594,2.96,1,1,0,62,3.6,No,No,NotPlaced
8595,3.04,1,1,2,69,3.9,No,Yes,NotPlaced
8596,3,0,1,1,83,4,No,Yes,NotPlaced
8597,3.2,0,3,2,76,4.8,Yes,Yes,Placed
8598,3.32,2,2,0,90,4.8,Yes,Yes,Placed
8599,2.88,2,2,2,87,4.7,Yes,Yes,Placed
8600,3.08,1,3,2,90,4.4,No,Yes,Placed
8601,3.16,1,3,2,90,4.5,Yes,Yes,Placed
8602,3.4,2,3,2,90,4.6,Yes,Yes,Placed
8603,3.2,1,1,0,90,4.5,Yes,Yes,Placed
8604,3.2,2,3,0,90,4.8,Yes,Yes,Placed
8605,3.28,1,1,0,69,4.5,No,Yes,NotPlaced
8606,3,1,1,0,76,4,Yes,No,NotPlaced
8607,2.6,1,1,1,68,4.4,Yes,No,NotPlaced
8608,3.36,1,2,1,79,3.8,Yes,Yes,Placed
8609,2.96,0,1,0,79,3.8,No,No,NotPlaced
8610,2.8,2,1,1,88,4.8,Yes,Yes,Placed
8611,3.32,1,3,2,77,4,No,Yes,NotPlaced
8612,3.08,0,1,1,64,3.9,No,Yes,NotPlaced
8613,3.24,2,2,2,87,4.8,Yes,Yes,Placed
8614,2.92,1,2,1,86,4.3,No,Yes,NotPlaced
8615,3.44,1,3,0,90,4.8,Yes,Yes,Placed
8616,3.4,1,3,1,90,4.8,Yes,Yes,NotPlaced
8617,3.44,2,3,0,84,4.8,Yes,Yes,Placed
8618,3.04,1,0,1,75,4.8,Yes,Yes,Placed
8619,3.32,2,3,2,85,4.7,Yes,No,Placed
8620,3.28,1,1,2,90,4.8,Yes,Yes,Placed
8621,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8622,3.08,0,2,0,79,4,No,No,NotPlaced
8623,3.04,1,2,1,61,3.2,No,No,NotPlaced
8624,3,1,3,2,82,4.8,Yes,No,Placed
8625,3.12,0,3,0,89,4.8,Yes,Yes,Placed
8626,3.36,0,3,0,83,4,Yes,No,NotPlaced
8627,3.28,2,3,2,90,4.8,Yes,Yes,Placed
8628,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8629,3.2,1,1,2,87,4.1,Yes,Yes,Placed
8630,2.6,2,3,2,80,4,Yes,Yes,Placed
8631,2.6,1,1,1,73,4,Yes,No,NotPlaced
8632,2.92,1,3,0,80,4.2,No,No,NotPlaced
8633,3.12,0,2,1,62,3.6,No,No,NotPlaced
8634,3.36,2,3,2,90,4.6,Yes,Yes,Placed
8635,3.4,2,3,2,90,4.5,Yes,Yes,Placed
8636,2.92,0,1,0,75,4.7,Yes,Yes,Placed
8637,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8638,3.32,1,3,1,87,4.5,Yes,No,NotPlaced
8639,2.76,1,2,0,67,3.7,No,Yes,NotPlaced
8640,2.96,0,2,1,71,4.7,No,Yes,NotPlaced
8641,3.32,1,3,2,90,4.5,Yes,Yes,Placed
8642,2.72,1,2,0,74,3.9,No,No,NotPlaced
8643,3.36,0,3,3,85,4.8,Yes,Yes,Placed
8644,2.6,1,1,0,74,4.7,Yes,Yes,NotPlaced
8645,3.4,2,3,0,90,3.8,Yes,Yes,Placed
8646,3,1,2,0,76,4,No,Yes,Placed
8647,2.92,0,1,1,69,4.6,No,Yes,NotPlaced
8648,3.2,1,2,2,83,4.3,Yes,Yes,NotPlaced
8649,3.28,1,2,3,83,4.2,Yes,Yes,NotPlaced
8650,3.2,0,2,1,74,4.1,Yes,Yes,Placed
8651,3.36,1,2,1,73,4.5,No,Yes,NotPlaced
8652,3.08,0,2,1,68,4,Yes,Yes,Placed
8653,3.04,1,2,1,80,3.9,No,Yes,NotPlaced
8654,3.08,2,2,1,84,4.7,Yes,Yes,Placed
8655,3.4,2,3,2,88,4.8,Yes,Yes,Placed
8656,3.2,2,3,0,83,4.1,Yes,Yes,NotPlaced
8657,3.04,2,2,0,77,4.4,No,Yes,NotPlaced
8658,3.12,2,3,0,86,4.6,Yes,Yes,Placed
8659,3.16,1,3,3,83,4.7,Yes,Yes,Placed
8660,2.6,1,1,0,87,4.8,No,No,Placed
8661,2.92,1,3,0,84,4.6,Yes,No,NotPlaced
8662,3.4,2,3,2,90,4.8,Yes,Yes,Placed
8663,3.4,0,3,0,81,4.4,Yes,Yes,NotPlaced
8664,3.44,2,3,2,88,4.8,Yes,Yes,Placed
8665,2.6,0,1,2,89,3.8,No,No,Placed
8666,3.32,1,2,2,86,4.8,Yes,Yes,Placed
8667,3.2,1,3,1,90,4.8,Yes,Yes,Placed
8668,2.68,0,1,1,75,3.2,No,No,NotPlaced
8669,3.08,1,1,2,76,4.7,Yes,No,NotPlaced
8670,2.64,1,3,2,90,4.6,Yes,Yes,NotPlaced
8671,3.04,0,3,0,87,4.1,Yes,Yes,Placed
8672,3.32,1,2,0,72,3.9,Yes,Yes,Placed
8673,2.6,1,1,0,70,4.2,No,No,NotPlaced
8674,3.28,0,3,2,76,4.7,Yes,Yes,NotPlaced
8675,2.6,1,1,0,77,4.2,No,Yes,NotPlaced
8676,3.36,1,2,0,79,3.4,Yes,Yes,Placed
8677,2.64,1,1,0,71,3,No,No,NotPlaced
8678,3.08,1,3,0,80,4.8,Yes,Yes,NotPlaced
8679,3.16,2,3,1,75,4.5,Yes,Yes,NotPlaced
8680,3.2,0,3,2,87,4.7,Yes,Yes,Placed
8681,3.04,1,1,1,79,4.1,No,Yes,Placed
8682,3.24,0,2,0,73,4.7,Yes,Yes,NotPlaced
8683,3.44,1,2,0,68,3.9,Yes,Yes,Placed
8684,3.24,1,3,0,75,4.5,No,Yes,Placed
8685,3.44,2,3,2,90,4.8,Yes,Yes,Placed
8686,3.4,2,3,2,85,4.7,Yes,No,Placed
8687,3.44,2,2,1,78,4,Yes,Yes,NotPlaced
8688,2.72,1,2,2,70,3.8,No,Yes,NotPlaced
8689,2.88,0,1,0,70,3.5,No,No,NotPlaced
8690,3.48,1,2,2,84,4.8,Yes,Yes,Placed
8691,2.68,0,1,1,68,3.4,No,No,NotPlaced
8692,3.12,2,3,2,90,4.5,Yes,Yes,Placed
8693,3.32,0,3,0,90,4.7,Yes,Yes,Placed
8694,3.08,1,2,0,78,4.6,Yes,Yes,Placed
8695,2.64,0,1,0,70,4.3,No,No,NotPlaced
8696,3,1,1,0,90,4.6,No,Yes,NotPlaced
8697,2.72,2,1,0,77,4,No,No,NotPlaced
8698,3.36,0,3,2,69,4.5,Yes,Yes,Placed
8699,3.28,1,3,2,79,4.8,Yes,Yes,Placed
8700,3.12,2,2,1,84,4,No,Yes,NotPlaced
8701,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8702,3.16,0,3,1,81,4.6,No,No,NotPlaced
8703,3,1,2,2,80,4.3,Yes,Yes,Placed
8704,2.6,0,1,0,62,4.6,No,No,NotPlaced
8705,3.36,2,3,1,86,4.4,Yes,Yes,Placed
8706,2.64,1,1,1,68,3.5,No,No,Placed
8707,2.68,0,1,0,79,4.4,No,No,NotPlaced
8708,2.68,2,1,2,71,4,No,Yes,NotPlaced
8709,2.6,1,1,0,67,3.1,No,No,NotPlaced
8710,3,1,1,2,67,3.5,Yes,Yes,NotPlaced
8711,3.4,1,2,2,74,4,No,Yes,NotPlaced
8712,2.68,0,1,0,63,3.8,No,No,NotPlaced
8713,3.28,1,1,1,68,3.9,No,Yes,Placed
8714,3.48,2,1,2,80,3.9,No,No,NotPlaced
8715,3.36,2,3,2,87,4.7,Yes,Yes,Placed
8716,2.76,0,2,1,82,3.9,No,Yes,NotPlaced
8717,2.84,0,1,0,70,4.4,No,No,NotPlaced
8718,2.92,0,1,0,72,4.3,No,No,NotPlaced
8719,3.32,1,1,1,73,4.1,No,No,NotPlaced
8720,2.6,0,1,1,85,4.2,No,Yes,Placed
8721,3.44,2,2,2,76,4.7,Yes,No,Placed
8722,3,0,1,1,82,3.8,No,Yes,NotPlaced
8723,2.8,0,1,0,69,4.4,Yes,Yes,Placed
8724,3,1,2,1,73,4.2,Yes,Yes,NotPlaced
8725,3.32,2,3,2,90,4.6,Yes,No,Placed
8726,2.6,2,1,0,75,4,No,No,NotPlaced
8727,3.2,2,3,2,89,4.8,Yes,Yes,NotPlaced
8728,3,1,1,0,77,4,No,Yes,NotPlaced
8729,3.4,1,3,2,90,4.8,Yes,Yes,Placed
8730,3.6,2,3,2,90,4.8,Yes,Yes,Placed
8731,2.64,1,2,1,67,4.1,Yes,Yes,NotPlaced
8732,3.08,1,2,1,69,3.3,Yes,Yes,NotPlaced
8733,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8734,2.6,2,1,0,74,4.5,No,No,NotPlaced
8735,2.6,1,3,0,81,3.8,No,Yes,NotPlaced
8736,2.88,2,2,2,87,4.4,Yes,Yes,Placed
8737,3.32,1,3,1,88,4.8,No,Yes,Placed
8738,2.92,1,1,0,71,4.4,No,No,Placed
8739,2.92,1,1,0,77,4,No,Yes,NotPlaced
8740,3.16,2,3,2,90,4.8,Yes,Yes,Placed
8741,2.92,1,1,0,79,4.5,No,Yes,NotPlaced
8742,3.08,1,1,1,64,4.5,No,No,NotPlaced
8743,3,1,1,1,70,3.3,No,No,NotPlaced
8744,3.08,0,1,2,72,4.3,Yes,No,NotPlaced
8745,3.04,0,1,1,80,3.9,No,No,NotPlaced
8746,2.8,1,1,1,73,4.3,Yes,No,NotPlaced
8747,2.6,0,3,0,72,4.2,Yes,Yes,NotPlaced
8748,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8749,2.6,1,2,2,76,4.8,No,Yes,NotPlaced
8750,3,0,2,0,68,4,No,Yes,Placed
8751,2.92,0,1,0,78,3.6,No,No,NotPlaced
8752,3,2,2,1,68,3.7,No,No,NotPlaced
8753,3.44,1,2,1,78,4.3,Yes,Yes,Placed
8754,3.44,2,3,2,82,4.4,Yes,Yes,Placed
8755,3.36,2,3,2,90,4.8,Yes,Yes,Placed
8756,3,2,1,0,69,4.5,Yes,No,NotPlaced
8757,3.32,1,1,2,82,4.2,Yes,No,Placed
8758,3.36,0,2,0,71,3.8,Yes,Yes,NotPlaced
8759,3.32,2,3,2,90,4.8,Yes,Yes,Placed
8760,2.6,1,1,0,67,4.3,No,Yes,NotPlaced
8761,3.32,2,3,0,88,4.8,Yes,Yes,NotPlaced
8762,3.08,1,3,2,78,4.4,Yes,No,NotPlaced
8763,3.24,1,2,0,87,4.3,Yes,Yes,NotPlaced
8764,3.16,1,2,0,77,3.8,Yes,Yes,NotPlaced
8765,3.52,2,3,2,90,4.7,Yes,Yes,Placed
8766,2.96,1,2,1,76,4.4,Yes,Yes,NotPlaced
8767,3.32,1,0,0,85,4.3,Yes,Yes,Placed
8768,2.6,0,3,0,77,4.2,No,No,NotPlaced
8769,3.04,1,2,0,82,3.9,No,No,NotPlaced
8770,3.32,1,3,2,90,4.8,Yes,Yes,Placed
8771,3.28,1,1,1,79,4.1,Yes,Yes,NotPlaced
8772,2.72,1,2,0,80,4.5,Yes,Yes,Placed
8773,3,2,2,1,74,4.4,No,Yes,NotPlaced
8774,3.04,0,1,0,71,3.9,No,No,NotPlaced
8775,3.36,1,2,1,74,4.3,No,No,NotPlaced
8776,3.36,2,3,2,90,4.5,Yes,Yes,NotPlaced
8777,3.28,2,3,0,90,4.8,Yes,Yes,Placed
8778,3.04,0,3,2,82,4.5,No,No,Placed
8779,2.76,0,1,0,79,4.8,Yes,No,NotPlaced
8780,3.36,0,1,0,85,3.7,Yes,Yes,Placed
8781,2.96,1,2,1,74,4.3,No,No,NotPlaced
8782,3,1,2,0,81,4.7,No,Yes,NotPlaced
8783,3.36,0,1,0,90,4.8,No,Yes,Placed
8784,3.32,1,3,0,90,4.7,Yes,Yes,Placed
8785,3.16,1,1,2,72,4.8,Yes,No,Placed
8786,3.36,0,3,2,75,4.8,Yes,Yes,NotPlaced
8787,3.08,0,1,1,85,4.4,No,Yes,Placed
8788,2.72,1,1,1,78,3.8,No,No,NotPlaced
8789,3.44,2,3,2,90,4.6,Yes,Yes,Placed
8790,3.08,2,3,0,81,4.7,Yes,Yes,Placed
8791,3.36,1,0,2,81,4.2,Yes,Yes,Placed
8792,2.6,1,1,1,76,4.8,Yes,No,NotPlaced
8793,3.32,2,2,3,87,4.8,Yes,Yes,NotPlaced
8794,2.92,2,1,0,83,3.7,Yes,Yes,Placed
8795,2.6,0,2,0,85,4.8,No,No,Placed
8796,3.28,1,2,2,80,4.4,Yes,Yes,Placed
8797,3.04,1,1,1,71,4.2,No,No,NotPlaced
8798,3.4,2,2,2,82,4.5,Yes,Yes,NotPlaced
8799,2.96,2,3,2,89,4.8,Yes,No,NotPlaced
8800,2.8,2,3,2,90,4.8,Yes,Yes,Placed
8801,3.28,1,1,1,78,4,No,Yes,NotPlaced
8802,2.76,1,3,2,80,4.6,Yes,Yes,Placed
8803,2.72,0,1,0,63,3.6,No,No,NotPlaced
8804,3.4,0,3,2,90,4.8,Yes,Yes,Placed
8805,3.28,1,3,2,90,4.8,No,Yes,Placed
8806,2.6,1,1,1,69,3.7,Yes,No,NotPlaced
8807,2.96,1,1,0,74,4.5,No,No,Placed
8808,3.16,0,2,2,87,3.9,No,Yes,NotPlaced
8809,3.24,2,3,2,86,4.7,Yes,Yes,Placed
8810,3.48,2,3,0,87,4.8,Yes,Yes,Placed
8811,3,1,2,0,78,4.4,Yes,Yes,NotPlaced
8812,3.28,2,3,2,90,4.7,Yes,Yes,Placed
8813,3.12,1,3,0,76,4.4,Yes,Yes,NotPlaced
8814,2.6,1,2,0,69,4.8,No,Yes,NotPlaced
8815,3.24,1,2,2,78,4.7,Yes,Yes,NotPlaced
8816,3.32,2,3,3,89,4.5,Yes,Yes,Placed
8817,3.2,1,3,0,80,4,Yes,Yes,NotPlaced
8818,3.12,1,1,0,66,3.7,Yes,Yes,Placed
8819,2.64,1,1,2,86,4.7,No,No,Placed
8820,2.72,1,3,0,83,4.4,No,Yes,NotPlaced
8821,3.16,2,3,2,80,4.5,Yes,Yes,Placed
8822,2.96,1,2,0,75,3.9,No,Yes,Placed
8823,3.24,0,2,1,88,3.8,Yes,Yes,NotPlaced
8824,3.28,2,3,2,82,4.4,Yes,Yes,Placed
8825,3.44,0,3,0,86,4.5,Yes,No,NotPlaced
8826,3.28,2,3,0,89,4.4,Yes,Yes,NotPlaced
8827,3.24,2,2,0,80,4.8,Yes,No,Placed
8828,2.96,1,3,1,84,4.5,Yes,Yes,Placed
8829,3.28,2,3,2,85,4.8,Yes,Yes,Placed
8830,3.32,1,3,2,88,4.8,Yes,Yes,Placed
8831,3.2,2,3,2,82,4.3,Yes,Yes,Placed
8832,2.6,1,2,1,69,3.8,No,Yes,NotPlaced
8833,3.32,2,3,2,90,4.8,Yes,Yes,NotPlaced
8834,2.6,1,2,0,76,4.3,No,No,NotPlaced
8835,3.16,1,1,0,77,4.7,No,Yes,NotPlaced
8836,3.2,2,3,2,90,4.8,Yes,Yes,Placed
8837,3.16,1,2,1,86,4.4,Yes,Yes,NotPlaced
8838,2.6,1,1,0,69,3.5,No,Yes,NotPlaced
8839,2.76,1,1,0,78,4.2,Yes,Yes,Placed
8840,3.16,1,3,2,90,4.8,Yes,No,NotPlaced
8841,2.6,0,1,1,81,4.1,No,No,NotPlaced
8842,3.48,2,3,2,90,4.8,Yes,Yes,Placed
8843,2.6,1,2,0,77,4.2,No,No,NotPlaced
8844,2.96,1,2,2,82,4.3,Yes,Yes,NotPlaced
8845,2.96,1,2,1,77,3.9,No,Yes,NotPlaced
8846,3.04,1,1,1,76,3.4,No,No,NotPlaced
8847,3.48,2,3,2,79,4.4,Yes,Yes,Placed
8848,2.6,0,1,0,73,3.6,No,No,NotPlaced
8849,3.24,2,1,2,72,4.1,Yes,No,NotPlaced
8850,3.44,1,3,2,90,4.8,Yes,Yes,Placed
8851,3.08,1,2,1,76,3.7,No,Yes,NotPlaced
8852,3.36,2,3,2,89,4.1,Yes,Yes,Placed
8853,3.28,2,3,2,90,4.8,Yes,Yes,Placed
8854,3.04,2,1,0,79,4.8,Yes,Yes,NotPlaced
8855,3.2,0,2,2,90,4.8,Yes,Yes,Placed
8856,3.44,1,3,0,82,4.5,No,Yes,NotPlaced
8857,3.16,2,3,2,90,4.7,Yes,Yes,Placed
8858,2.68,1,1,0,80,3.8,No,Yes,NotPlaced
8859,2.96,1,1,0,66,4.4,No,No,NotPlaced
8860,3.12,1,2,1,74,4.8,Yes,Yes,NotPlaced
8861,3.36,1,1,2,86,4.7,Yes,No,NotPlaced
8862,3.2,2,3,2,89,4.6,Yes,Yes,Placed
8863,3.12,1,3,2,80,3.4,Yes,No,NotPlaced
8864,2.96,1,1,0,79,3.6,No,Yes,NotPlaced
8865,3,0,1,2,74,4,No,Yes,NotPlaced
8866,3.08,2,3,2,90,4.8,Yes,Yes,Placed
8867,3.32,1,3,2,88,4.6,Yes,Yes,Placed
8868,3.2,2,3,3,85,4.8,Yes,Yes,NotPlaced
8869,2.6,0,2,2,85,4.1,No,Yes,NotPlaced
8870,3.44,2,1,0,70,4.2,No,Yes,NotPlaced
8871,3.28,2,3,2,83,4.6,Yes,Yes,Placed
8872,3.04,2,2,2,60,4.4,No,No,NotPlaced
8873,3.32,2,3,3,88,4.8,Yes,Yes,Placed
8874,3.24,2,3,2,90,4.8,Yes,Yes,Placed
8875,2.6,0,2,0,77,4.4,No,Yes,NotPlaced
8876,3.12,0,1,2,68,4.5,No,No,Placed
8877,3.2,1,3,2,90,4.7,Yes,Yes,Placed
8878,3.28,1,3,2,90,4.8,Yes,Yes,Placed
8879,3.16,1,3,2,78,4.3,Yes,Yes,Placed
8880,3.36,1,3,0,81,3.6,Yes,Yes,Placed
8881,3.08,1,2,2,82,4.7,No,Yes,NotPlaced
8882,3.12,1,2,1,70,3.9,No,Yes,NotPlaced
8883,2.64,1,3,2,79,4.6,Yes,Yes,Placed
8884,3.08,1,2,0,76,4.1,Yes,Yes,NotPlaced
8885,3.08,1,1,1,86,4.3,No,Yes,NotPlaced
8886,3.2,1,2,1,77,4.5,No,No,NotPlaced
